# Heat Transfer (W) in X-direction
0.000000000000000000e+00,-1.779803108861410799e-01,-1.075874411970102057e-01,-7.446719769460900806e-02,-5.632246641819249611e-02,-4.512875433337124736e-02,-3.759256534611175177e-02,-3.218539401239808861e-02,-2.811852402789519895e-02,-2.494801763871759212e-02,-2.240596038041053548e-02,-2.032138281960753010e-02,-1.858013941993328158e-02,-1.710314382354066048e-02,-1.583388151489557513e-02,-1.473089975330377915e-02,-1.376310694508289106e-02,-1.290672817096957976e-02,-1.214327424341264498e-02,-1.145815148241724826e-02,-1.083968825365744064e-02,-1.027843946443920096e-02,-9.766680662486955725e-03,-9.298034048079519692e-03,-8.867187964516163451e-03,-8.469683682333379454e-03,-8.101751388208839125e-03,-7.760182602417347794e-03,-7.442229943825444741e-03,-7.145527618152180092e-03,-6.868027820287663822e-03,-6.607949431885660162e-03,-6.363736351627979383e-03,-6.134023388106845873e-03,-5.917608186191673607e-03,-5.713427952315194673e-03,-5.520540074245764914e-03,-5.338105869837001145e-03,-5.165376917720640101e-03,-5.001683477183811385e-03,-4.846424661468958818e-03,-4.699060035392761334e-03,-4.559102430041064163e-03,-4.426111746476861161e-03,-4.299689621361188832e-03,-4.179474790490504514e-03,-4.065139074187754629e-03,-3.956383862229134393e-03,-3.852937055298714681e-03,-3.754550368475568362e-03,-3.660996975411185544e-03,-3.572069417784911466e-03,-3.487577772975520348e-03,-3.407348018019906895e-03,-3.331220592177754503e-03,-3.259049106020327040e-03,-3.190699205423375324e-03,-3.126047545842578022e-03,-3.064980889014274658e-03,-3.007395283345432567e-03,-2.953195342271874944e-03,-2.902293586690842409e-03,-2.854609866711966225e-03,-2.810070832982887110e-03,-2.768609472937577989e-03,-2.730164685919644636e-03,-2.694680911988528178e-03,-2.662107791761855226e-03,-2.632399871073287396e-03,-2.605516331011659050e-03,-2.581420755720018317e-03,-2.560080921614407354e-03,-2.541468618715438544e-03,-2.525559490775931750e-03,-2.512332902994363244e-03,-2.501771826981120158e-03,-2.493862749702022586e-03,-2.488595599027903799e-03,-2.485963690434796897e-03,0.000000000000000000e+00
0.000000000000000000e+00,-1.241605825050301204e-01,-8.895114898957175165e-02,-6.697947290009377552e-02,-5.284699856014810071e-02,-4.330004492523654991e-02,-3.652811904078384631e-02,-3.151531621549639312e-02,-2.767042543332640797e-02,-2.463388656911093613e-02,-2.217732428064160891e-02,-2.014982970046532221e-02,-1.844813964394223169e-02,-1.699941142083728415e-02,-1.575088554131504406e-02,-1.466345957872345132e-02,-1.370756416712931754e-02,-1.286043985935517858e-02,-1.210429257090710718e-02,-1.142501535404737839e-02,-1.081128431701366792e-02,-1.025390731958611933e-02,-9.745346893574407393e-03,-9.279365496415580006e-03,-8.850758069106687623e-03,-8.455147890613978062e-03,-8.088828928393736184e-03,-7.748642823559531365e-03,-7.431881940104029770e-03,-7.136212286338513948e-03,-6.859611697414891296e-03,-6.600319893980501063e-03,-6.356797817188586733e-03,-6.127694316905046845e-03,-5.911818664177569821e-03,-5.708117760296128537e-03,-5.515657107439936487e-03,-5.333604863099226240e-03,-5.161218384773108743e-03,-4.997832850274250109e-03,-4.842851562918162184e-03,-4.695737685493590885e-03,-4.556007136247951228e-03,-4.423222488848575426e-03,-4.296987687392361289e-03,-4.176943480441687971e-03,-4.062763435304775350e-03,-3.954150476490125160e-03,-3.850833842685215998e-03,-3.752566432290501287e-03,-3.659122454328019546e-03,-3.570295371954549431e-03,-3.485896071070902248e-03,-3.405751252602049785e-03,-3.329701992217036412e-03,-3.257602473474477140e-03,-3.189318846565643555e-03,-3.124728223350580446e-03,-3.063717767368380734e-03,-3.006183892332491697e-03,-2.952031533046287591e-03,-2.901173503710822565e-03,-2.853529911981788746e-03,-2.809027644220622559e-03,-2.767599894169403378e-03,-2.729185750233274668e-03,-2.693729817113727550e-03,-2.661181886161978743e-03,-2.631496633477391298e-03,-2.604633358884593346e-03,-2.580555747949380384e-03,-2.559231668608440667e-03,-2.540632987618720879e-03,-2.524735416595673063e-03,-2.511518375839856543e-03,-2.500964883728210453e-03,-2.493061462834661197e-03,-2.487798068427052485e-03,-2.485168033455316481e-03,0.000000000000000000e+00
0.000000000000000000e+00,-5.170456191646302657e-02,-5.707714111991310513e-02,-5.165260897988392663e-02,-4.478609345640242878e-02,-3.869641202610091951e-02,-3.370467469494917850e-02,-2.967747210037187042e-02,-2.641414129473642139e-02,-2.373996587627925578e-02,-2.151982793031523983e-02,-1.965269993282563882e-02,-1.806342623768357122e-02,-1.669574510073704859e-02,-1.550707819469806376e-02,-1.446479739283586426e-02,-1.354357869979011010e-02,-1.272352267897325188e-02,-1.198880857692170669e-02,-1.132672024046010341e-02,-1.072693282800321959e-02,-1.018098421201664959e-02,-9.681878659056118372e-03,-9.223786305743473385e-03,-8.801812841637342288e-03,-8.411821182925669285e-03,-8.050292098893779141e-03,-7.714214281035434127e-03,-7.400996924117277456e-03,-7.108399634835712265e-03,-6.834475837826795366e-03,-6.577526735691788078e-03,-6.336063632431573542e-03,-6.108776884450610629e-03,-5.894510189115026097e-03,-5.692239149532041242e-03,-5.501053337596733227e-03,-5.320141183329770221e-03,-5.148777212951882905e-03,-4.986311195300509487e-03,-4.832158900289200421e-03,-4.685794170591547902e-03,-4.546742122390028118e-03,-4.414573265166812747e-03,-4.288898427295444876e-03,-4.169364334477084974e-03,-4.055649773472289402e-03,-3.947462225739010490e-03,-3.844534933304171072e-03,-3.746624306826577648e-03,-3.653507657909101612e-03,-3.564981183176734250e-03,-3.480858195256179583e-03,-3.400967540695766771e-03,-3.325152208583208487e-03,-3.253268079128533719e-03,-3.185182821541277659e-03,-3.120774897526803517e-03,-3.059932683172366785e-03,-3.002553671164038228e-03,-2.948543768030351207e-03,-2.897816653012033443e-03,-2.850293214077301730e-03,-2.805901031705457672e-03,-2.764573925966914460e-03,-2.726251541128489522e-03,-2.690878982707580955e-03,-2.658406484539351661e-03,-2.628789119709685172e-03,-2.601986536080860401e-03,-2.577962728833408605e-03,-2.556685833807928031e-03,-2.538127952365217335e-03,-2.522264994542441647e-03,-2.509076549308525157e-03,-2.498545771654714972e-03,-2.490659293251479625e-03,-2.485407149347915786e-03,-2.482782726460725994e-03,0.000000000000000000e+00
0.000000000000000000e+00,-2.558054491442101480e-02,-3.600028633191000582e-02,-3.776779102958153361e-02,-3.594843766768517079e-02,-3.299493922503415888e-02,-2.991682055462035333e-02,-2.707590183420202287e-02,-2.456886804099892713e-02,-2.239219455185505192e-02,-2.050952896219545435e-02,-1.887794360192660004e-02,-1.745736832438824632e-02,-1.621333281561404896e-02,-1.511717311112651708e-02,-1.414538145353897228e-02,-1.327875877360231230e-02,-1.250161152240874748e-02,-1.180106634235796211e-02,-1.116651116613432727e-02,-1.058914878100132399e-02,-1.006164339577462520e-02,-9.577841516131320107e-03,-9.132551279755981438e-03,-8.721367430736105472e-03,-8.340531901740158224e-03,-7.986822173834369834e-03,-7.657461414461229181e-03,-7.350045719069445843e-03,-7.062484894192385017e-03,-6.792953972094308707e-03,-6.539853322104604259e-03,-6.301775637947731878e-03,-6.077478502878147851e-03,-5.865861453499654488e-03,-5.665946741130783310e-03,-5.476863095672663585e-03,-5.297831991521404285e-03,-5.128155954871553047e-03,-4.967208597429559683e-03,-4.814426061845135038e-03,-4.669299680519357031e-03,-4.531369625866640133e-03,-4.400219428374619983e-03,-4.275471200722072949e-03,-4.156781492893018085e-03,-4.043837656414649845e-03,-3.936354674695543773e-03,-3.834072364587289613e-03,-3.736752927468721917e-03,-3.644178773695051689e-03,-3.556150612961783870e-03,-3.472485747754372725e-03,-3.393016571925549889e-03,-3.317589221354040260e-03,-3.246062384950882448e-03,-3.178306230399858146e-03,-3.114201456836444143e-03,-3.053638434717234010e-03,-2.996516447392568155e-03,-2.942742999453872455e-03,-2.892233207491229623e-03,-2.844909242456185837e-03,-2.800699839510984845e-03,-2.759539848222010948e-03,-2.721369838565144365e-03,-2.686135738962272968e-03,-2.653788520900455822e-03,-2.624283909522517888e-03,-2.597582133436203249e-03,-2.573647696181204352e-03,-2.552449180996929287e-03,-2.533959074310029175e-03,-2.518153617748940948e-03,-2.505012677044178571e-03,-2.494519635610941647e-03,-2.486661304091854815e-03,-2.481427851516303674e-03,-2.478812752264547038e-03,0.000000000000000000e+00
0.000000000000000000e+00,-1.461735226161421652e-02,-2.357570996014357947e-02,-2.746989366171110128e-02,-2.824501028448343776e-02,-2.741819074308186194e-02,-2.589189128137147841e-02,-2.414059213074688098e-02,-2.239340058887038729e-02,-2.075060197902811598e-02,-1.924835688791072530e-02,-1.789240469603000511e-02,-1.667501844527056326e-02,-1.558331271958334624e-02,-1.460318805929418894e-02,-1.372110457879578520e-02,-1.292479130356249083e-02,-1.220344588390605799e-02,-1.154770126110648241e-02,-1.094949587101811013e-02,-1.040191356590269671e-02,-9.899023996401516701e-03,-9.435736576360912245e-03,-9.007672450184339014e-03,-8.611054839512688464e-03,-8.242616313087848534e-03,-7.899520931920945080e-03,-7.579299076637339115e-03,-7.279792967297345728e-03,-6.999111074044257405e-03,-6.735589933230009922e-03,-6.487762071660707099e-03,-6.254329016144985834e-03,-6.034138490812662736e-03,-5.826165119249816955e-03,-5.629494014838260472e-03,-5.443306809206510145e-03,-5.266869691528230056e-03,-5.099523164322748020e-03,-4.940673214537040503e-03,-4.789783709148909448e-03,-4.646369798037090423e-03,-4.509992202427481889e-03,-4.380252228028024691e-03,-4.256787427490711824e-03,-4.139267789608917607e-03,-4.027392411165845593e-03,-3.920886555264252275e-03,-3.819499073273289851e-03,-3.723000112795364375e-03,-3.631179103207057054e-03,-3.543842954527682762e-03,-3.460814470921032195e-03,-3.381930924439509323e-03,-3.307042796817453653e-03,-3.236012642427787966e-03,-3.168714084408940333e-03,-3.105030902996769315e-03,-3.044856230610634186e-03,-2.988091817582205940e-03,-2.934647384403710983e-03,-2.884440028521376934e-03,-2.837393701973847226e-03,-2.793438731561770447e-03,-2.752511397586678010e-03,-2.714553546192707140e-03,-2.679512250562757821e-03,-2.647339499148730450e-03,-2.617991924994321224e-03,-2.591430557350437973e-03,-2.567620608131757250e-03,-2.546531277360801308e-03,-2.528135588390325542e-03,-2.512410239955963163e-03,-2.499335483901579929e-03,-2.488895018514037175e-03,-2.481075904218286738e-03,-2.475868494445754731e-03,-2.473266386232106200e-03,0.000000000000000000e+00
0.000000000000000000e+00,-9.313174994906315771e-03,-1.621534922254292549e-02,-2.029112580767908694e-02,-2.214360227188428426e-02,-2.254102612657884683e-02,-2.209208633685905143e-02,-2.120132010410685081e-02,-2.011370607449556799e-02,-1.896864227636380074e-02,-1.784109874349894612e-02,-1.676852703714437620e-02,-1.576723549215745812e-02,-1.484197917503934407e-02,-1.399144949727896929e-02,-1.321136510820830091e-02,-1.249618339731609074e-02,-1.184002654937178246e-02,-1.123716358304263120e-02,-1.068224351803712807e-02,-1.017039087090022137e-02,-9.697226772885779444e-03,-9.258851559141906620e-03,-8.851809038758776116e-03,-8.473043620868214026e-03,-8.119856370735395457e-03,-7.789863081182447219e-03,-7.480955832713879691e-03,-7.191268538072561126e-03,-6.919146522225574567e-03,-6.663119879695369834e-03,-6.421880293297343480e-03,-6.194260903648886665e-03,-5.979218882356606736e-03,-5.775820327515080246e-03,-5.583227195422135573e-03,-5.400685957932307817e-03,-5.227517772976053058e-03,-5.063109926154950140e-03,-4.906908394214699702e-03,-4.758411343584553754e-03,-4.617163463622753553e-03,-4.482750989489963679e-03,-4.354797350291659923e-03,-4.232959328089127594e-03,-4.116923689370314068e-03,-4.006404196962981383e-03,-3.901138982449751068e-03,-3.800888203460668115e-03,-3.705431978917448754e-03,-3.614568538756492838e-03,-3.528112590267343598e-03,-3.445893846753020785e-03,-3.367755726841870165e-03,-3.293554177267787007e-03,-3.223156631542668446e-03,-3.156441063017159480e-03,-3.093295147296210631e-03,-3.033615497200024564e-03,-2.977306986620013862e-03,-2.924282130482928118e-03,-2.874460537676771718e-03,-2.827768407722343336e-03,-2.784138087872541512e-03,-2.743507664694978809e-03,-2.705820606124357142e-03,-2.671025431118901478e-03,-2.639075421800325845e-03,-2.609928358170747042e-03,-2.583546288854700074e-03,-2.559895320848798884e-03,-2.538945440039564599e-03,-2.520670348323690232e-03,-2.505047327202949026e-03,-2.492057116522912626e-03,-2.481683816184566266e-03,-2.473914802328055790e-03,-2.468740663659595679e-03,-2.466155152251923999e-03,0.000000000000000000e+00
0.000000000000000000e+00,-6.420019280476196855e-03,-1.168142768929467286e-02,-1.533572039566607342e-02,-1.749732992464213613e-02,-1.851032890991452171e-02,-1.873423224963128783e-02,-1.845904089472558476e-02,-1.789162689823509123e-02,-1.716934835714699001e-02,-1.637907522735193577e-02,-1.557359599040283524e-02,-1.478366431438058251e-02,-1.402618611963820511e-02,-1.330955279549410342e-02,-1.263703000752119422e-02,-1.200887745482641204e-02,-1.142365980067314504e-02,-1.087904897586409840e-02,-1.037230906993198698e-02,-9.900584148839024906e-03,-9.461064216223604925e-03,-9.051076262553598567e-03,-8.668129615740706798e-03,-8.309933821379516736e-03,-7.974400349437095123e-03,-7.659635170413998592e-03,-7.363926499203669526e-03,-7.085730368094338150e-03,-6.823655578174074240e-03,-6.576448971024784380e-03,-6.342981494255739774e-03,-6.122235337427508854e-03,-5.913292202189494862e-03,-5.715322738359626155e-03,-5.527577065741819638e-03,-5.349376335347218181e-03,-5.180105210199363944e-03,-5.019205205385991742e-03,-4.866168766942503138e-03,-4.720534037714195670e-03,-4.581880201905007451e-03,-4.449823370916742085e-03,-4.324012916800231560e-03,-4.204128230146816220e-03,-4.089875822213563487e-03,-3.980986760096913955e-03,-3.877214366090735772e-03,-3.778332179433953938e-03,-3.684132120810079507e-03,-3.594422864829241102e-03,-3.509028368300275234e-03,-3.427786564575484828e-03,-3.350548177830886803e-03,-3.277175671030599802e-03,-3.207542286454522721e-03,-3.141531194749667705e-03,-3.079034715646664349e-03,-3.019953627526361303e-03,-2.964196532706210845e-03,-2.911679296077003976e-03,-2.862324527320115383e-03,-2.816061124163244268e-03,-2.772823850017893527e-03,-2.732552962792664675e-03,-2.695193871178150694e-03,-2.660696834139060496e-03,-2.629016682764341237e-03,-2.600112578834614697e-03,-2.573947792058095367e-03,-2.550489508702494159e-03,-2.529708656348064744e-03,-2.511579755653527059e-03,-2.496080786625726709e-03,-2.483193078287865632e-03,-2.472901212005833467e-03,-2.465192945246330158e-03,-2.460059148802182065e-03,-2.457493762048768536e-03,0.000000000000000000e+00
0.000000000000000000e+00,-4.685495176649571297e-03,-8.754663327601002951e-03,-1.187306034402478040e-02,-1.399975099161340775e-02,-1.526883086429211764e-02,-1.587559699365559407e-02,-1.600912902593586151e-02,-1.582457746671470447e-02,-1.543823466302283141e-02,-1.493246381246301525e-02,-1.436334365364753604e-02,-1.376788610739676337e-02,-1.316981473008250157e-02,-1.258383206577236291e-02,-1.201863103907492743e-02,-1.147896271131469172e-02,-1.096703192211607308e-02,-1.048342860553184985e-02,-1.002774410560025586e-02,-9.598976057919069230e-03,-9.195792292817903113e-03,-8.816701086176586405e-03,-8.460159408970643891e-03,-8.124640216603121537e-03,-7.808672813020245754e-03,-7.510865581998218965e-03,-7.229917306142370770e-03,-6.964621164856005416e-03,-6.713864170790192695e-03,-6.476623825646387993e-03,-6.251963213771155430e-03,-6.039025281846018695e-03,-5.837026833998929312e-03,-5.645252528096859554e-03,-5.463049095304619435e-03,-5.289819863063409226e-03,-5.125019668984962667e-03,-4.968150156882795120e-03,-4.818755486145640324e-03,-4.676418409763042836e-03,-4.540756731156650808e-03,-4.411420083058843755e-03,-4.288087032976161186e-03,-4.170462456818126509e-03,-4.058275185935236035e-03,-3.951275871728112191e-03,-3.849235075953982149e-03,-3.751941534940668975e-03,-3.659200609060190776e-03,-3.570832869992727945e-03,-3.486672839948262107e-03,-3.406567839505136083e-03,-3.330376960378646743e-03,-3.257970123577097563e-03,-3.189227240696727948e-03,-3.124037442282498033e-03,-3.062298391785653589e-03,-3.003915652242774778e-03,-2.948802124405778581e-03,-2.896877526439306603e-03,-2.848067933618296087e-03,-2.802305350987672680e-03,-2.759527336703652273e-03,-2.719676651769142427e-03,-2.682700952819304461e-03,-2.648552506366810225e-03,-2.617187939806764948e-03,-2.588568010263261453e-03,-2.562657404979259632e-03,-2.539424556999015248e-03,-2.518841488048126180e-03,-2.500883665034701105e-03,-2.485529880119261969e-03,-2.472762143465363598e-03,-2.462565596534179585e-03,-2.454928437739244476e-03,-2.449841866144803794e-03,-2.447300037742384648e-03,0.000000000000000000e+00
0.000000000000000000e+00,-3.567318782728984370e-03,-6.778711460722244841e-03,-9.402168680071544896e-03,-1.135986548653986593e-02,-1.268974981423205521e-02,-1.349031964563612677e-02,-1.387744506574940459e-02,-1.395948404628604908e-02,-1.382673416221018650e-02,-1.354940715934868645e-02,-1.317965437806686846e-02,-1.275496753677502620e-02,-1.230162046054300053e-02,-1.183761545475417627e-02,-1.137500493069338800e-02,-1.092163567091418951e-02,-1.048242135814751383e-02,-1.006025361587752076e-02,-9.656646143078902525e-03,-9.272186244646620640e-03,-8.906849307997058082e-03,-8.560216648752123902e-03,-8.231625572126427190e-03,-7.920272084071739924e-03,-7.625280571116587955e-03,-7.345750517083430610e-03,-7.080787253686865630e-03,-6.829521677607170750e-03,-6.591122336196159927e-03,-6.364802305057064812e-03,-6.149822504199136536e-03,-5.945492650374991847e-03,-5.751170632292323427e-03,-5.566260904969723249e-03,-5.390212266233083450e-03,-5.222515315232866343e-03,-5.062699746408409404e-03,-4.910331632521552046e-03,-4.765010746659211968e-03,-4.626368005050822234e-03,-4.494063030036027015e-03,-4.367781880378463107e-03,-4.247234924307874068e-03,-4.132154886322039929e-03,-4.022295032575859061e-03,-3.917427518826583493e-03,-3.817341861930366193e-03,-3.721843556147567955e-03,-3.630752794757317360e-03,-3.543903317472075695e-03,-3.461141345280813967e-03,-3.382324623180909141e-03,-3.307321534317673659e-03,-3.236010306102460755e-03,-3.168278274057105635e-03,-3.104021223929158413e-03,-3.043142780194201761e-03,-2.985553861205850722e-03,-2.931172171531886469e-03,-2.879921751159458983e-03,-2.831732554549487493e-03,-2.786540078354871313e-03,-2.744285013238555605e-03,-2.704912937465552090e-03,-2.668374030178952486e-03,-2.634622820650836441e-03,-2.603617953914641632e-03,-2.575321987475435830e-03,-2.549701202028873803e-03,-2.526725439109132800e-03,-2.506367951152341580e-03,-2.488605274967165860e-03,-2.473417116686215701e-03,-2.460786257136781448e-03,-2.450698468320684602e-03,-2.443142447791734825e-03,-2.438109764260678550e-03,-2.435594818993616975e-03,0.000000000000000000e+00
0.000000000000000000e+00,-2.805089114994817681e-03,-5.390736286659415094e-03,-7.597099259681703610e-03,-9.347874861265193652e-03,-1.064008619942882587e-02,-1.151861014226436379e-02,-1.205099142436251089e-02,-1.230934375470217439e-02,-1.235999536485673893e-02,-1.225898111173765251e-02,-1.205112415148449669e-02,-1.177095425693791900e-02,-1.144434914695694784e-02,-1.109028924708239418e-02,-1.072244218984123691e-02,-1.035047793357408465e-02,-9.981107964626829282e-03,-9.618881443750346497e-03,-9.266782896617985904e-03,-8.926674802573968115e-03,-8.599622263686854812e-03,-8.286129554947870360e-03,-7.986311608916015978e-03,-7.700017782614130592e-03,-7.426920833622869568e-03,-7.166580575012524226e-03,-6.918489176589838995e-03,-6.682103145938117494e-03,-6.456865694382795187e-03,-6.242222134236326443e-03,-6.037630276404538573e-03,-5.842567211193533915e-03,-5.656533525742486919e-03,-5.479055674254806538e-03,-5.309687071459396994e-03,-5.148008272722428766e-03,-4.993626555500247505e-03,-4.846175078018725470e-03,-4.705311793842782524e-03,-4.570718198147001067e-03,-4.442098011755584580e-03,-4.319175825356174649e-03,-4.201695771171037701e-03,-4.089420216200101953e-03,-3.982128523627521260e-03,-3.879615861847060618e-03,-3.781692096685379881e-03,-3.688180739074191708e-03,-3.598917977877891163e-03,-3.513751767029298437e-03,-3.432540993483789143e-03,-3.355154694325295558e-03,-3.281471347670651597e-03,-3.211378206166013057e-03,-3.144770696460095615e-03,-3.081551854636285000e-03,-3.021631819937209591e-03,-2.964927358377470509e-03,-2.911361437529150394e-03,-2.860862825951350757e-03,-2.813365737395836629e-03,-2.768809495307879027e-03,-2.727138236451101799e-03,-2.688300631345686906e-03,-2.652249638880386715e-03,-2.618942275051119872e-03,-2.588339411556602430e-03,-2.560405586543171644e-03,-2.535108841448786843e-03,-2.512420568643235382e-03,-2.492315381899457526e-03,-2.474770996854303799e-03,-2.459768131463763250e-03,-2.447290416119617465e-03,-2.437324321308054209e-03,-2.429859095024812597e-03,-2.424886715629236220e-03,-2.422401854929406156e-03,0.000000000000000000e+00
